"customer_id","customer_name","segment","country","city","state","region"
"CV-12295","Christina VanderZanden","Consumer","United States","Fresno","California","West"
"DK-13375","Dennis Kane","Consumer","United States","San Diego","California","West"
"SG-20605","Speros Goranitis","Consumer","United States","New York City","New York","East"
"CS-12355","Christine Sundaresam","Consumer","United States","Malden","Massachusetts","East"
"PJ-18835","Patrick Jones","Corporate","United States","New York City","New York","East"
"NP-18700","Nora Preis","Consumer","United States","San Francisco","California","West"
"SB-20290","Sean Braxton","Corporate","United States","Florence","South Carolina","South"
"HM-14860","Harry Marie","Corporate","United States","Huntsville","Texas","Central"
"MG-18145","Mike Gockenbach","Consumer","United States","Los Angeles","California","West"
"TM-21010","Tamara Manning","Consumer","United States","San Francisco","California","West"
"BE-11335","Bill Eplett","Home Office","United States","San Francisco","California","West"
"AS-10630","Ann Steele","Home Office","United States","Philadelphia","Pennsylvania","East"
"EM-13810","Eleni McCrary","Corporate","United States","Los Angeles","California","West"
"JA-15970","Joseph Airdo","Consumer","United States","Los Angeles","California","West"
"TB-21595","Troy Blackwell","Consumer","United States","Milwaukee","Wisconsin","Central"
"PP-18955","Paul Prost","Home Office","United States","Holyoke","Massachusetts","East"
"ML-18040","Michelle Lonsdale","Corporate","United States","Albuquerque","New Mexico","West"
"LC-16930","Linda Cazamias","Corporate","United States","Sparks","Nevada","West"
"MC-17590","Matt Collister","Corporate","United States","Coachella","California","West"
"CR-12580","Clay Rozendal","Home Office","United States","Elmhurst","Illinois","Central"
"SV-20935","Susan Vittorini","Consumer","United States","Fairfield","Ohio","East"
"MZ-17515","Mary Zewe","Corporate","United States","Arlington","Texas","Central"
"RB-19795","Ross Baird","Home Office","United States","San Francisco","California","West"
"HM-14860","Harry Marie","Corporate","United States","Seattle","Washington","West"
"AZ-10750","Annie Zypern","Consumer","United States","New York City","New York","East"
"JH-15910","Jonathan Howell","Consumer","United States","Houston","Texas","Central"
"PJ-18835","Patrick Jones","Corporate","United States","Springfield","Virginia","South"
"CA-12265","Christina Anderson","Consumer","United States","Farmington","New Mexico","West"
"PW-19240","Pierre Wener","Consumer","United States","Louisville","Colorado","West"
"SW-20455","Shaun Weien","Consumer","United States","Tampa","Florida","South"
"AF-10870","Art Ferguson","Consumer","United States","Passaic","New Jersey","East"
"AM-10705","Anne McFarland","Consumer","United States","Los Angeles","California","West"
"BD-11320","Bill Donatelli","Consumer","United States","Philadelphia","Pennsylvania","East"
"CM-12385","Christopher Martinez","Consumer","United States","North Charleston","South Carolina","South"
"CS-12400","Christopher Schild","Home Office","United States","San Jose","California","West"
"DB-13405","Denny Blanton","Consumer","United States","New York City","New York","East"
"JG-15160","James Galang","Consumer","United States","Plainfield","New Jersey","East"
"SC-20380","Shahid Collister","Consumer","United States","Seattle","Washington","West"
"CS-12460","Chuck Sachs","Consumer","United States","New York City","New York","East"
"MK-18160","Mike Kennedy","Consumer","United States","Newport News","Virginia","South"
"CM-11935","Carlos Meador","Consumer","United States","Fayetteville","North Carolina","South"
"PF-19225","Phillip Flathmann","Consumer","United States","Los Angeles","California","West"
"GM-14695","Greg Maxwell","Corporate","United States","Los Angeles","California","West"
"DC-12850","Dan Campbell","Consumer","United States","New York City","New York","East"
"FO-14305","Frank Olsen","Consumer","United States","Dallas","Texas","Central"
"AH-10210","Alan Hwang","Consumer","United States","Seattle","Washington","West"
"KN-16705","Kristina Nunn","Home Office","United States","Seattle","Washington","West"
"CB-12535","Claudia Bergmann","Corporate","United States","Newark","Delaware","East"
"TB-21250","Tim Brockman","Consumer","United States","New York City","New York","East"
"KD-16345","Katherine Ducich","Consumer","United States","Los Angeles","California","West"
"JM-15865","John Murray","Consumer","United States","Jamestown","New York","East"
"KT-16480","Kean Thornton","Consumer","United States","Houston","Texas","Central"
"SC-20575","Sonia Cooley","Consumer","United States","Mishawaka","Indiana","Central"
"BS-11800","Bryan Spruell","Home Office","United States","San Diego","California","West"
"BT-11395","Bill Tyler","Corporate","United States","San Francisco","California","West"
"DC-12850","Dan Campbell","Consumer","United States","Miami","Florida","South"
"LS-17200","Luke Schmidt","Corporate","United States","Skokie","Illinois","Central"
"RR-19315","Ralph Ritter","Consumer","United States","San Francisco","California","West"
"KL-16645","Ken Lonsdale","Consumer","United States","San Francisco","California","West"
"RB-19435","Richard Bierner","Consumer","United States","Houston","Texas","Central"
"MY-17380","Maribeth Yedwab","Corporate","United States","Los Angeles","California","West"
"AW-10930","Arthur Wiediger","Home Office","United States","Oklahoma City","Oklahoma","Central"
"KW-16570","Kelly Williams","Consumer","United States","Monroe","Louisiana","South"
"DB-12910","Daniel Byrd","Home Office","United States","Tampa","Florida","South"
"BB-11545","Brenda Bowman","Corporate","United States","Chicago","Illinois","Central"
"NP-18700","Nora Preis","Consumer","United States","Bowling Green","Ohio","East"
"PB-19105","Peter Bühler","Consumer","United States","Houston","Texas","Central"
"DW-13585","Dorothy Wardle","Corporate","United States","Westfield","New Jersey","East"
"CD-12790","Cynthia Delaney","Home Office","United States","Oklahoma City","Oklahoma","Central"
"TT-21220","Thomas Thornton","Consumer","United States","Houston","Texas","Central"
"DB-12910","Daniel Byrd","Home Office","United States","Fort Lauderdale","Florida","South"
"DJ-13510","Don Jones","Corporate","United States","Little Rock","Arkansas","South"
"DL-13495","Dionis Lloyd","Corporate","United States","Philadelphia","Pennsylvania","East"
"LO-17170","Lori Olson","Corporate","United States","La Quinta","California","West"
"SV-20365","Seth Vernon","Consumer","United States","Cleveland","Ohio","East"
"EM-13810","Eleni McCrary","Corporate","United States","San Francisco","California","West"
"KD-16615","Ken Dana","Corporate","United States","Scottsdale","Arizona","West"
"NB-18580","Nicole Brennan","Corporate","United States","Philadelphia","Pennsylvania","East"
"AP-10720","Anne Pryor","Home Office","United States","Malden","Massachusetts","East"
"JE-15745","Joel Eaton","Consumer","United States","San Jose","California","West"
"JM-15865","John Murray","Consumer","United States","Phoenix","Arizona","West"
"AB-10105","Adrian Barton","Consumer","United States","Henderson","Kentucky","South"
"PN-18775","Parhena Norris","Home Office","United States","Columbia","South Carolina","South"
"JC-15775","John Castell","Consumer","United States","Tallahassee","Florida","South"
"PF-19165","Philip Fox","Consumer","United States","New York City","New York","East"
"BW-11110","Bart Watters","Corporate","United States","Houston","Texas","Central"
"BP-11185","Ben Peterman","Corporate","United States","Coral Springs","Florida","South"
"TM-21010","Tamara Manning","Consumer","United States","Orem","Utah","West"
"MB-17305","Maria Bertelson","Consumer","United States","Nashville","Tennessee","South"
"HR-14830","Harold Ryan","Corporate","United States","New York City","New York","East"
"BD-11635","Brian Derr","Consumer","United States","Bowling Green","Kentucky","South"
"SF-20200","Sarah Foster","Consumer","United States","Bellingham","Washington","West"
"SP-20620","Stefania Perrino","Corporate","United States","New York City","New York","East"
"DR-12880","Dan Reichenbach","Corporate","United States","Newark","Ohio","East"
"VM-21685","Valerie Mitchum","Home Office","United States","Woodstock","Illinois","Central"
"CM-12235","Chris McAfee","Consumer","United States","Carrollton","Texas","Central"
"SM-20320","Sean Miller","Home Office","United States","Lafayette","Indiana","Central"
"RA-19885","Ruben Ausman","Corporate","United States","Columbus","Georgia","South"
"SD-20485","Shirley Daniels","Home Office","United States","Alexandria","Virginia","South"
"CS-12250","Chris Selesnick","Corporate","United States","Haltom City","Texas","Central"
"BF-11005","Barry Franz","Home Office","United States","Los Angeles","California","West"
"SE-20110","Sanjit Engle","Consumer","United States","Wheeling","Illinois","Central"
"RS-19765","Roland Schwarz","Corporate","United States","Summerville","South Carolina","South"
"BM-11650","Brian Moss","Corporate","United States","Columbus","Indiana","Central"
"SK-19990","Sally Knutson","Consumer","United States","New York City","New York","East"
"EN-13780","Edward Nazzal","Consumer","United States","New York City","New York","East"
"KN-16450","Kean Nguyen","Corporate","United States","Jacksonville","Florida","South"
"MG-17890","Michael Granlund","Home Office","United States","San Diego","California","West"
"MC-17590","Matt Collister","Corporate","United States","Arlington","Texas","Central"
"BO-11350","Bill Overfelt","Corporate","United States","Los Angeles","California","West"
"AG-10300","Aleksandra Gannaway","Corporate","United States","Los Angeles","California","West"
"MS-17365","Maribeth Schnelling","Consumer","United States","San Francisco","California","West"
"JM-15655","Jim Mitchum","Corporate","United States","Carlsbad","New Mexico","West"
"MC-17635","Matthew Clasen","Corporate","United States","Saint Louis","Missouri","Central"
"TA-21385","Tom Ashbrook","Home Office","United States","New York City","New York","East"
"SB-20290","Sean Braxton","Corporate","United States","Springfield","Ohio","East"
"AB-10150","Aimee Bixby","Consumer","United States","Tulsa","Oklahoma","Central"
"JF-15295","Jason Fortune-","Consumer","United States","Seattle","Washington","West"
"BF-10975","Barbara Fisher","Corporate","United States","Fayetteville","North Carolina","South"
"TT-21265","Tim Taslimi","Corporate","United States","Los Angeles","California","West"
"SB-20170","Sarah Bern","Consumer","United States","New York City","New York","East"
"LM-17065","Liz MacKendrick","Consumer","United States","Hot Springs","Arkansas","South"
"KA-16525","Kelly Andreada","Consumer","United States","Aurora","Illinois","Central"
"BF-11170","Ben Ferrer","Home Office","United States","Raleigh","North Carolina","South"
"TB-21400","Tom Boeckenhauer","Consumer","United States","Tulsa","Oklahoma","Central"
"SH-19975","Sally Hughsby","Corporate","United States","Hesperia","California","West"
"AS-10225","Alan Schoenberger","Corporate","United States","Provo","Utah","West"
"PK-19075","Pete Kriz","Consumer","United States","San Francisco","California","West"
"HR-14830","Harold Ryan","Corporate","United States","Gilbert","Arizona","West"
"DG-13300","Deirdre Greer","Corporate","United States","New York City","New York","East"
"CL-12700","Craig Leslie","Home Office","United States","Springfield","Missouri","Central"
"HF-14995","Herbert Flentye","Consumer","United States","Memphis","Tennessee","South"
"HG-15025","Hunter Glantz","Consumer","United States","Amarillo","Texas","Central"
"NL-18310","Nancy Lomonaco","Home Office","United States","Los Angeles","California","West"
"RR-19525","Rick Reed","Corporate","United States","Lowell","Massachusetts","East"
